hub_file,slug,title,column,length,min_recommended
mistakes.csv,s43-kon-seibi-kanri-mis,整備と運行の典型誤答（ガイド更新）,memory_tip,12,15
mistakes.csv,s43-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（ガイド更新）,article_lead,35,40
mistakes.csv,s43-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（ガイド更新）,memory_tip,12,15
mistakes.csv,s43-kon-sennin-todoke-mis,選任と届出の典型誤答（ガイド更新）,article_lead,35,40
mistakes.csv,s43-kon-sennin-todoke-mis,選任と届出の典型誤答（ガイド更新）,memory_tip,12,15
mistakes.csv,s44-kon-unkan-kanri-mis,運行管理者制度の典型誤答（直前総合）,article_lead,35,40
mistakes.csv,s44-kon-unkan-kanri-mis,運行管理者制度の典型誤答（直前総合）,memory_tip,14,15
mistakes.csv,s44-kon-tenko-gimu-mis,点呼義務の典型誤答（直前総合）,article_lead,32,40
mistakes.csv,s44-kon-tenko-gimu-mis,点呼義務の典型誤答（直前総合）,memory_tip,11,15
mistakes.csv,s44-kon-shuki-unten-mis,酒気帯び運転の典型誤答（直前総合）,article_lead,34,40
mistakes.csv,s44-kon-shuki-unten-mis,酒気帯び運転の典型誤答（直前総合）,memory_tip,13,15
mistakes.csv,s44-kon-sokudo-kisei-mis,速度規制の典型誤答（直前総合）,article_lead,32,40
mistakes.csv,s44-kon-sokudo-kisei-mis,速度規制の典型誤答（直前総合）,memory_tip,11,15
mistakes.csv,s44-kon-ippan-tokutei-mis,一般貨物と特定貨物の典型誤答（直前総合）,article_lead,37,40
mistakes.csv,s44-kon-unko-kiroku-mis,運行記録の典型誤答（直前総合）,article_lead,32,40
mistakes.csv,s44-kon-unko-kiroku-mis,運行記録の典型誤答（直前総合）,memory_tip,11,15
mistakes.csv,s44-kon-kyukei-kikan-mis,休息時間の典型誤答（直前総合）,article_lead,32,40
mistakes.csv,s44-kon-kyukei-kikan-mis,休息時間の典型誤答（直前総合）,memory_tip,11,15
mistakes.csv,s44-kon-seibi-kanri-mis,整備と運行の典型誤答（直前総合）,article_lead,33,40
mistakes.csv,s44-kon-seibi-kanri-mis,整備と運行の典型誤答（直前総合）,memory_tip,12,15
mistakes.csv,s44-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（直前総合）,article_lead,33,40
mistakes.csv,s44-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（直前総合）,memory_tip,12,15
mistakes.csv,s44-kon-sennin-todoke-mis,選任と届出の典型誤答（直前総合）,article_lead,33,40
mistakes.csv,s44-kon-sennin-todoke-mis,選任と届出の典型誤答（直前総合）,memory_tip,12,15
